4.047590243209368832e-02
5.425472462039390709e-02
5.815568983074467790e-02
4.839174842353212436e-02
9.000314977485789070e-02
5.053789564043888183e-02
7.339118485451015528e-02
3.498750916033318420e-02
4.847159428176346652e-02
4.659126046183388603e-02
2.721238111584045050e-01
6.036446157403316248e-02
9.581870289804318708e-02
8.936804138181603241e-02
4.648327634602315156e-02
4.558783508688011438e-02
1.026449600124643841e-01
6.336547546524402830e-02
7.569979774662197181e-02
3.839015128746281480e-02
7.686877493200780509e-02
4.289236014109869266e-02
7.829278659106385374e-02
4.663323602207802149e-02
1.188697378906037327e-01
5.633228894330119529e-02
6.676564375973854937e-02
5.442435708401006239e-02
1.039423952160300896e-01
3.808295807210262257e-02
1.184555915779812313e-01
5.307165641221434776e-02
6.728657430731163624e-02
2.636584673515449465e-02
8.759970971603588119e-02
5.302078697121023754e-02
6.664830748480421452e-02
4.087289585656029428e-02
7.031058884407935528e-02
8.067325504834847727e-02
5.941692575419318945e-02
5.236667652790579636e-02
6.868906083862459655e-02
5.946321582143548196e-02
5.970703881931856138e-02
3.963249455134716659e-02
4.390995339576447831e-02
4.107452088550721248e-02
8.145277779442680610e-02
5.278098557153599463e-02
9.660624925656420559e-02
5.902888949802657242e-02
1.071638272966168731e-01
5.346492349701315039e-02
1.062461641984141780e-01
3.910548508345094987e-02
4.616826246912928561e-02
4.575771304680174151e-02
4.918932231434478691e-02
4.603599154100165847e-02
1.056980932657219513e-01
6.622151662358786994e-02
6.036515741943204033e-02
7.587534301734896736e-02
6.148445389566502967e-02
6.011944729850948743e-02
5.202554762459164067e-02
9.941215276058028294e-02
5.734794915638476154e-02
3.701900266395021649e-02
3.700755348597650068e-02
5.214136955502735732e-02
7.307318143004254418e-02
4.273729030935194406e-02
9.332789071988191465e-02
3.631114068637817521e-02
7.283237894514525690e-02
3.613223256317856652e-02
5.240363402483595723e-02
4.946374594419378212e-02
5.814349040222377418e-02
4.984942666618848855e-02
4.604766385070999113e-02
5.091718742775154516e-02
1.037726157573888863e-01
5.230930205149424833e-02
1.043374455188269267e-01
5.140014263128529076e-02
1.226319508836306305e-01
6.959286797203440011e-02
8.803219651488092268e-02
4.091942663728607987e-02
9.138572041936912638e-02
3.365140683732541216e-02
2.292286044006412449e-01
3.593892178668049026e-02
1.094199104858356308e-01
7.452199568230340188e-02
1.262746943169384961e-01
4.175426801754422712e-02
9.673501296014558326e-02
4.035774560336691241e-02
8.482439890264026339e-02
7.679208499295898938e-02
1.024574975858376091e-01
5.831290941159183311e-02
7.132582521433383782e-02
6.563894242745882401e-02
1.286715603001232222e-01
4.278301576214511848e-02
1.817356361699981881e-01
3.318063589122808438e-02
4.186872887856057240e-02
4.012552651762194000e-02
5.413013080416292921e-02
2.871819696051278875e-02
3.984045518851656031e-02
2.971442975942199111e-02
1.109513689260856889e-01
2.782114362954180020e-02
1.415341800614862144e-01
6.152380481779218951e-02
1.071140889871549096e-01
4.313819770961022787e-02
7.683134488270376705e-02
5.790368821877531214e-02
2.791090877323682690e-02
5.895295230037105733e-02
1.392418080815981674e-01
3.318459424203092784e-02
4.150324382647758992e-02
3.928726288922546744e-02
1.043386814111612465e-01
1.979487167442111478e-02
8.862766728936700977e-02
2.378414850784833431e-02
1.540298351712701963e-01
3.368439363258853014e-02
1.316764473909399491e-01
3.635084191919089880e-02
4.042260141236408283e-02
4.311631194486362922e-02
1.927081740987789393e-01
